crop,year,state,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,n,p,k,ph,ndvi,evi,gdd,rainfall_var
46,2016,14,14088272.5,32175.5,30.362,25.45,1563.81,51.96,70,40,20,7.4,0.24853599997613543,0.40514221883886137,15.45,306.71800862855093
47,2016,14,232940.0,532.0,1.0,25.45,1563.81,51.96,70,40,20,7.4,0.46989511606812395,0.6468931220154022,15.45,306.71800862855093
48,2016,14,679234.65,1551.27,17.19387097,25.45,1563.81,51.96,70,40,20,7.4,0.8347064947814935,0.35552665193884303,15.45,306.71800862855093
51,2016,14,1973361.938,4506.8625,19.30891304,25.45,1563.81,51.96,70,40,20,7.4,0.36091061322811163,0.25319857455244676,15.45,306.71800862855093
52,2016,14,178996000.0,408800.0,0.914318182,25.45,1563.81,51.96,70,40,20,7.4,0.3725579338248692,0.47496280706433636,15.45,306.71800862855093
53,2016,14,984324750.0,2248050.0,3.294509804,25.45,1563.81,51.96,70,40,20,7.4,0.4172482572824447,0.1342827133535361,15.45,306.71800862855093
1,2016,15,220012289.8,502475.05,1.184411765,26.56,2971.43,66.87,75,43,26,7.1,0.8324019650432772,0.5902459228057246,16.56,576.6699466818537
2,2016,15,128282663.3,292978.35,0.649090909,26.56,2971.43,66.87,75,43,26,7.1,0.6441684132746193,0.4272345694270564,16.56,576.6699466818537
8,2016,15,1080259.25,2467.15,0.379473684,26.56,2971.43,66.87,75,43,26,7.1,0.6791518300571715,0.3507384797770853,16.56,576.6699466818537
11,2016,15,645562560.0,1474368.0,2.6268,26.56,2971.43,66.87,75,43,26,7.1,0.2713303154255162,0.45375643401065036,16.56,576.6699466818537
16,2016,15,295639172.5,675195.5,0.9825,26.56,2971.43,66.87,75,43,26,7.1,0.7150153751784778,0.3562063238394716,16.56,576.6699466818537
17,2016,15,36026010.0,82278.0,0.95625,26.56,2971.43,66.87,75,43,26,7.1,0.8679378746275133,0.3068836060987864,16.56,576.6699466818537
17,2016,15,18391532.5,42003.5,1.325,26.56,2971.43,66.87,75,43,26,7.1,0.32940174562922764,0.4905241256114429,16.56,576.6699466818537
20,2016,15,92474115.0,211197.0,0.926153846,26.56,2971.43,66.87,75,43,26,7.1,0.7903136350447693,0.7871899241427304,16.56,576.6699466818537
20,2016,15,461593597.5,1054210.5,0.906153846,26.56,2971.43,66.87,75,43,26,7.1,0.7545426367327421,0.6862254712440727,16.56,576.6699466818537
23,2016,15,2176609.75,4971.05,0.339333333,26.56,2971.43,66.87,75,43,26,7.1,0.2457085177231321,0.7585741407705826,16.56,576.6699466818537
24,2016,15,100889072.5,230415.5,2.413448276,26.56,2971.43,66.87,75,43,26,7.1,0.33836340217126665,0.1444920046726526,16.56,576.6699466818537
24,2016,15,52855158.75,120713.25,2.637857143,26.56,2971.43,66.87,75,43,26,7.1,0.8814512024133816,0.7484610957514228,16.56,576.6699466818537
24,2016,15,7693150.0,17570.0,1.8748,26.56,2971.43,66.87,75,43,26,7.1,0.2983915358506293,0.3099305812103311,16.56,576.6699466818537
27,2016,15,68083917.75,155493.45,0.5925,26.56,2971.43,66.87,75,43,26,7.1,0.4085872441581664,0.3934779935468036,16.56,576.6699466818537
29,2016,15,2153469.0,4918.2,0.175263158,26.56,2971.43,66.87,75,43,26,7.1,0.46655169855137346,0.5050546429949775,16.56,576.6699466818537
32,2016,15,18724085.0,42763.0,0.511851852,26.56,2971.43,66.87,75,43,26,7.1,0.6285827738464816,0.6750028094088631,16.56,576.6699466818537
33,2016,15,6762922.5,15445.5,0.484230769,26.56,2971.43,66.87,75,43,26,7.1,0.31199324723915617,0.2106382044856257,16.56,576.6699466818537
33,2016,15,1626289.0,3714.2,0.437058824,26.56,2971.43,66.87,75,43,26,7.1,0.7869745132337385,0.6906413171891675,16.56,576.6699466818537
33,2016,15,4481030.0,10234.0,1.669230769,26.56,2971.43,66.87,75,43,26,7.1,0.28330767853141353,0.502792311956394,16.56,576.6699466818537
34,2016,15,13354205.0,30499.0,0.476896552,26.56,2971.43,66.87,75,43,26,7.1,0.4966745030427374,0.22502703259352885,16.56,576.6699466818537
35,2016,15,332552.5,759.5,0.68875,26.56,2971.43,66.87,75,43,26,7.1,0.21830670297983834,0.17639521945049996,16.56,576.6699466818537
38,2016,15,14225431.25,32488.75,1.089285714,26.56,2971.43,66.87,75,43,26,7.1,0.4720884794482256,0.13784731261875718,16.56,576.6699466818537
39,2016,15,1414957.25,3231.55,0.369615385,26.56,2971.43,66.87,75,43,26,7.1,0.4510666224381907,0.2921244940068033,16.56,576.6699466818537
40,2016,15,224623122.5,513005.5,1.664444444,26.56,2971.43,66.87,75,43,26,7.1,0.2630931626208001,0.49497747821206417,16.56,576.6699466818537
40,2016,15,10672330.0,24374.0,2.369166667,26.56,2971.43,66.87,75,43,26,7.1,0.4613900980590358,0.47471418496227824,16.56,576.6699466818537
41,2016,15,11596427.5,26484.5,0.672222222,26.56,2971.43,66.87,75,43,26,7.1,0.3915667288290265,0.4034386162951398,16.56,576.6699466818537
43,2016,15,4471528.5,10212.3,0.2625,26.56,2971.43,66.87,75,43,26,7.1,0.5847615298721662,0.5182446378263981,16.56,576.6699466818537
43,2016,15,357379.0,816.2,32.58882353,26.56,2971.43,66.87,75,43,26,7.1,0.6843731340999653,0.5209084574782439,16.56,576.6699466818537
43,2016,15,304048.0,694.4,0.188888889,26.56,2971.43,66.87,75,43,26,7.1,0.6079644028853038,0.700193625244784,16.56,576.6699466818537
45,2016,15,588608730.0,1344294.0,1.27,26.56,2971.43,66.87,75,43,26,7.1,0.4619527656969866,0.4346987521234076,16.56,576.6699466818537
46,2016,15,97048474.25,221644.15,69.409,26.56,2971.43,66.87,75,43,26,7.1,0.4407096463037431,0.39925759262872973,16.56,576.6699466818537
47,2016,15,3229897.0,7376.6,0.295,26.56,2971.43,66.87,75,43,26,7.1,0.8073418474420861,0.432889588924127,16.56,576.6699466818537
47,2016,15,5706723.5,13033.3,0.789130435,26.56,2971.43,66.87,75,43,26,7.1,0.540464140888822,0.7334547144437458,16.56,576.6699466818537
47,2016,15,104210.0,238.0,0.804,26.56,2971.43,66.87,75,43,26,7.1,0.4420218089016541,0.7623600108457054,16.56,576.6699466818537
50,2016,15,122600.0,280.0,1.38,26.56,2971.43,66.87,75,43,26,7.1,0.2325228658757715,0.5435421860044116,16.56,576.6699466818537
52,2016,15,51789918.0,118280.4,0.577878788,26.56,2971.43,66.87,75,43,26,7.1,0.695513214880297,0.3785680452359028,16.56,576.6699466818537
53,2016,15,194934919.5,445202.1,1.73483871,26.56,2971.43,66.87,75,43,26,7.1,0.2769830215722174,0.29609733547989675,16.56,576.6699466818537
54,2016,15,43063.25,98.35,0.326,26.56,2971.43,66.87,75,43,26,7.1,0.8242928311016455,0.5448233564683546,16.56,576.6699466818537
1,2016,16,81682.25,186.55,1.128888889,20.59,1623.84,81.11,58,17,37,5.9,0.531101725762224,0.6425346902938384,10.59,311.6129980998189
3,2016,16,1255730.5,2867.9,13.55111111,20.59,1623.84,81.11,58,17,37,5.9,0.3524670512423788,0.42932373505564303,10.59,311.6129980998189
7,2016,16,4750.75,10.85,0.585,20.59,1623.84,81.11,58,17,37,5.9,0.5353757989395449,0.2727452194568284,10.59,311.6129980998189
12,2016,16,147426.5,336.7,1.15,20.59,1623.84,81.11,58,17,37,5.9,0.7820309504523988,0.5365295545604793,10.59,311.6129980998189
13,2016,16,55016.75,125.65,7.546666667,20.59,1623.84,81.11,58,17,37,5.9,0.5997019775275354,0.4726826889601379,10.59,311.6129980998189
15,2016,16,861265.0,1967.0,11.48111111,20.59,1623.84,81.11,58,17,37,5.9,0.3215120256173175,0.460432729048196,10.59,311.6129980998189
16,2016,16,121220.75,276.85,0.93,20.59,1623.84,81.11,58,17,37,5.9,0.4001035724867647,0.22915538018171516,10.59,311.6129980998189
17,2016,16,517985.0,1183.0,0.885555556,20.59,1623.84,81.11,58,17,37,5.9,0.7457103458522805,0.3854732266318812,10.59,311.6129980998189
24,2016,16,3025155.0,6909.0,2.102222222,20.59,1623.84,81.11,58,17,37,5.9,0.6395240011476707,0.5175601542798083,10.59,311.6129980998189
24,2016,16,1081945.0,2471.0,2.412222222,20.59,1623.84,81.11,58,17,37,5.9,0.32313100082649066,0.20686367649971782,10.59,311.6129980998189
25,2016,16,107121.75,244.65,0.94,20.59,1623.84,81.11,58,17,37,5.9,0.7074725280366572,0.2851527857391318,10.59,311.6129980998189
27,2016,16,69115.75,157.85,1.094444444,20.59,1623.84,81.11,58,17,37,5.9,0.3533822299494044,0.7928591805863626,10.59,311.6129980998189
32,2016,16,968540.0,2212.0,0.931111111,20.59,1623.84,81.11,58,17,37,5.9,0.27534964376419013,0.3157578602783228,10.59,311.6129980998189
34,2016,16,234625.75,535.85,1.138888889,20.59,1623.84,81.11,58,17,37,5.9,0.4414341750524782,0.4552809686169208,10.59,311.6129980998189
36,2016,16,2807540.0,6412.0,0.925555556,20.59,1623.84,81.11,58,17,37,5.9,0.7025277979078268,0.2041714126720371,10.59,311.6129980998189
37,2016,16,2337062.5,5337.5,8.3,20.59,1623.84,81.11,58,17,37,5.9,0.8265778592134208,0.467034688896523,10.59,311.6129980998189
39,2016,16,4464172.5,10195.5,0.853333333,20.59,1623.84,81.11,58,17,37,5.9,0.27775995911626344,0.49897004372834763,10.59,311.6129980998189
40,2016,16,37393000.0,85400.0,2.313333333,20.59,1623.84,81.11,58,17,37,5.9,0.341076731818044,0.6305364931346289,10.59,311.6129980998189
45,2016,16,781575.0,1785.0,0.845555556,20.59,1623.84,81.11,58,17,37,5.9,0.2943371559439519,0.6351634632068782,10.59,311.6129980998189
46,2016,16,919500.0,2100.0,54.38111111,20.59,1623.84,81.11,58,17,37,5.9,0.32965137493825175,0.5921220330798708,10.59,311.6129980998189
51,2016,16,397070.75,906.85,11.78333333,20.59,1623.84,81.11,58,17,37,5.9,0.8185427067015743,0.35843830903090146,10.59,311.6129980998189
52,2016,16,221139.75,505.05,1.144444444,20.59,1623.84,81.11,58,17,37,5.9,0.3886222125861737,0.4127779159356316,10.59,311.6129980998189
53,2016,16,344812.5,787.5,2.503333333,20.59,1623.84,81.11,58,17,37,5.9,0.8805992996417507,0.44579994635520637,10.59,311.6129980998189
1,2016,18,41684.0,95.2,1.191428571,23.1,2677.01,83.03,54,15,34,5.7,0.8227446860754495,0.47716726761233474,13.100000000000001,786.3848602484227
1,2016,18,7049.5,16.1,0.89,23.1,2677.01,83.03,54,15,34,5.7,0.638571074955364,0.5208798133017817,13.100000000000001,786.3848602484227
11,2016,18,10880.75,24.85,0.426666667,23.1,2677.01,83.03,54,15,34,5.7,0.7467877577146249,0.525140846168632,13.100000000000001,786.3848602484227
12,2016,18,167962.0,383.6,1.1375,23.1,2677.01,83.03,54,15,34,5.7,0.6915174484595789,0.15762065967077127,13.100000000000001,786.3848602484227
12,2016,18,17623.75,40.25,1.1525,23.1,2677.01,83.03,54,15,34,5.7,0.289925018874513,0.26511783821325585,13.100000000000001,786.3848602484227
24,2016,18,839963.25,1918.35,1.665,23.1,2677.01,83.03,54,15,34,5.7,0.6853225432877403,0.22910084261082778,13.100000000000001,786.3848602484227
24,2016,18,45668.5,104.3,1.73,23.1,2677.01,83.03,54,15,34,5.7,0.6591012255977867,0.5869582660630532,13.100000000000001,786.3848602484227
31,2016,18,5363.75,12.25,3.63,23.1,2677.01,83.03,54,15,34,5.7,0.553190895092957,0.3890649956507888,13.100000000000001,786.3848602484227
32,2016,18,186505.25,425.95,1.76875,23.1,2677.01,83.03,54,15,34,5.7,0.47651979158750246,0.21692879299980944,13.100000000000001,786.3848602484227
34,2016,18,120148.0,274.4,1.33625,23.1,2677.01,83.03,54,15,34,5.7,0.43195070074524966,0.4991654182989087,13.100000000000001,786.3848602484227
37,2016,18,16244.5,37.1,3.75,23.1,2677.01,83.03,54,15,34,5.7,0.3391291324296384,0.3773312530253137,13.100000000000001,786.3848602484227
37,2016,18,6589.75,15.05,5.81,23.1,2677.01,83.03,54,15,34,5.7,0.7505032970931307,0.26559756043208216,13.100000000000001,786.3848602484227
39,2016,18,49959.5,114.1,0.91,23.1,2677.01,83.03,54,15,34,5.7,0.8970469506668073,0.5520015691601903,13.100000000000001,786.3848602484227
40,2016,18,3004006.5,6860.7,1.21125,23.1,2677.01,83.03,54,15,34,5.7,0.6092129088146827,0.5667187658087002,13.100000000000001,786.3848602484227
40,2016,18,2584101.5,5901.7,2.2325,23.1,2677.01,83.03,54,15,34,5.7,0.39191056484523806,0.24092447334524617,13.100000000000001,786.3848602484227
40,2016,18,60380.5,137.9,2.21,23.1,2677.01,83.03,54,15,34,5.7,0.38829593526770523,0.6475164114543387,13.100000000000001,786.3848602484227
43,2016,18,130262.5,297.5,0.7225,23.1,2677.01,83.03,54,15,34,5.7,0.589953139996709,0.37045374057361835,13.100000000000001,786.3848602484227
45,2016,18,156161.75,356.65,1.4825,23.1,2677.01,83.03,54,15,34,5.7,0.5074867199705559,0.4994324067139342,13.100000000000001,786.3848602484227
46,2016,18,243361.0,555.8,30.9975,23.1,2677.01,83.03,54,15,34,5.7,0.6902863862646821,0.5120465415941683,13.100000000000001,786.3848602484227
49,2016,18,25133.0,57.4,10.20666667,23.1,2677.01,83.03,54,15,34,5.7,0.5614598912600637,0.13786177464766652,13.100000000000001,786.3848602484227
50,2016,18,34021.5,77.7,0.69,23.1,2677.01,83.03,54,15,34,5.7,0.3280930131445168,0.687519460444762,13.100000000000001,786.3848602484227
1,2016,19,490400.0,1120.0,0.901818182,18.62,1528.26,78.81,56,16,36,5.8,0.2833885188984624,0.17572455213820165,8.620000000000001,404.01600101965926
2,2016,19,105742.5,241.5,0.995454545,18.62,1528.26,78.81,56,16,36,5.8,0.8725549806834205,0.1786989664942128,8.620000000000001,404.01600101965926
4,2016,19,82755.0,189.0,1.028181818,18.62,1528.26,78.81,56,16,36,5.8,0.8452986556489002,0.5701251395784993,8.620000000000001,404.01600101965926
8,2016,19,52105.0,119.0,0.624444444,18.62,1528.26,78.81,56,16,36,5.8,0.8221180216876041,0.42710277242518013,8.620000000000001,404.01600101965926
11,2016,19,19922.5,45.5,0.615,18.62,1528.26,78.81,56,16,36,5.8,0.3506709893498794,0.22881369377100233,8.620000000000001,404.01600101965926
12,2016,19,81222.5,185.5,1.453333333,18.62,1528.26,78.81,56,16,36,5.8,0.5459817500166975,0.7755705688572886,8.620000000000001,404.01600101965926
15,2016,19,591545.0,1351.0,9.126363636,18.62,1528.26,78.81,56,16,36,5.8,0.8246822613234659,0.718580690946764,8.620000000000001,404.01600101965926
16,2016,19,114937.5,262.5,0.818181818,18.62,1528.26,78.81,56,16,36,5.8,0.27363275524031977,0.7644801230318061,8.620000000000001,404.01600101965926
17,2016,19,142522.5,325.5,1.02,18.62,1528.26,78.81,56,16,36,5.8,0.5674651896449896,0.32691761567051264,8.620000000000001,404.01600101965926
19,2016,19,76625.0,175.0,1.040909091,18.62,1528.26,78.81,56,16,36,5.8,0.8892188305849889,0.26011044545085044,8.620000000000001,404.01600101965926
20,2016,19,39845.0,91.0,0.96,18.62,1528.26,78.81,56,16,36,5.8,0.22814566621745597,0.5144725918568489,8.620000000000001,404.01600101965926
21,2016,19,470477.5,1074.5,1.905,18.62,1528.26,78.81,56,16,36,5.8,0.8472683503105656,0.15673067069449315,8.620000000000001,404.01600101965926
23,2016,19,890382.5,2033.5,0.807272727,18.62,1528.26,78.81,56,16,36,5.8,0.5333895708118782,0.14631928518925938,8.620000000000001,404.01600101965926
24,2016,19,9755895.0,22281.0,1.98,18.62,1528.26,78.81,56,16,36,5.8,0.8963014950850052,0.6922288427802249,8.620000000000001,404.01600101965926
24,2016,19,812225.0,1855.0,1.978333333,18.62,1528.26,78.81,56,16,36,5.8,0.889615872276476,0.6660239772770924,8.620000000000001,404.01600101965926
25,2016,19,318760.0,728.0,0.817777778,18.62,1528.26,78.81,56,16,36,5.8,0.4282239579077889,0.3424703578689866,8.620000000000001,404.01600101965926
26,2016,19,288110.0,658.0,1.098181818,18.62,1528.26,78.81,56,16,36,5.8,0.7695832911750338,0.38345682255100055,8.620000000000001,404.01600101965926
27,2016,19,68962.5,157.5,1.008888889,18.62,1528.26,78.81,56,16,36,5.8,0.596882285424295,0.3145907298486016,8.620000000000001,404.01600101965926
29,2016,19,5003612.5,11427.5,1.083636364,18.62,1528.26,78.81,56,16,36,5.8,0.7024280152090829,0.7249430039478507,8.620000000000001,404.01600101965926
29,2016,19,5429647.5,12400.5,0.96,18.62,1528.26,78.81,56,16,36,5.8,0.3223359841635834,0.6293289974276542,8.620000000000001,404.01600101965926
32,2016,19,1532500.0,3500.0,1.264444444,18.62,1528.26,78.81,56,16,36,5.8,0.540597531131475,0.6695328944081844,8.620000000000001,404.01600101965926
34,2016,19,1650502.5,3769.5,1.203,18.62,1528.26,78.81,56,16,36,5.8,0.4311713943157769,0.33064475620214173,8.620000000000001,404.01600101965926
36,2016,19,360137.5,822.5,1.354,18.62,1528.26,78.81,56,16,36,5.8,0.42219125629160187,0.49728110435142525,8.620000000000001,404.01600101965926
36,2016,19,1103400.0,2520.0,1.101818182,18.62,1528.26,78.81,56,16,36,5.8,0.6428873685081757,0.2703915153263675,8.620000000000001,404.01600101965926
37,2016,19,1146310.0,2618.0,10.0,18.62,1528.26,78.81,56,16,36,5.8,0.21649260212043825,0.2387540863404062,8.620000000000001,404.01600101965926
38,2016,19,50572.5,115.5,1.001428571,18.62,1528.26,78.81,56,16,36,5.8,0.8250913118176422,0.25134325181373307,8.620000000000001,404.01600101965926
39,2016,19,4199050.0,9590.0,1.012727273,18.62,1528.26,78.81,56,16,36,5.8,0.8507927419751109,0.2769054472648418,8.620000000000001,404.01600101965926
40,2016,19,30935045.0,70651.0,2.391818182,18.62,1528.26,78.81,56,16,36,5.8,0.6660404573871015,0.32799848605607956,8.620000000000001,404.01600101965926
40,2016,19,735600.0,1680.0,2.79,18.62,1528.26,78.81,56,16,36,5.8,0.8442551482406724,0.732463430886492,8.620000000000001,404.01600101965926
43,2016,19,554765.0,1267.0,0.606363636,18.62,1528.26,78.81,56,16,36,5.8,0.46611336550081894,0.6254248064494814,8.620000000000001,404.01600101965926
44,2016,19,1348600.0,3080.0,1.12,18.62,1528.26,78.81,56,16,36,5.8,0.4318101926411117,0.5565159235482551,8.620000000000001,404.01600101965926
45,2016,19,3828185.0,8743.0,1.245454545,18.62,1528.26,78.81,56,16,36,5.8,0.4175254523152669,0.47792147508754335,8.620000000000001,404.01600101965926
46,2016,19,677365.0,1547.0,43.71090909,18.62,1528.26,78.81,56,16,36,5.8,0.53111814213086,0.5318837760723943,8.620000000000001,404.01600101965926
47,2016,19,53637.5,122.5,0.843333333,18.62,1528.26,78.81,56,16,36,5.8,0.2803316216148931,0.5542379685137606,8.620000000000001,404.01600101965926
47,2016,19,340215.0,777.0,0.616,18.62,1528.26,78.81,56,16,36,5.8,0.8577211264719191,0.6719107009910142,8.620000000000001,404.01600101965926
48,2016,19,271252.5,619.5,8.512727273,18.62,1528.26,78.81,56,16,36,5.8,0.7380366363662714,0.2189545836894834,8.620000000000001,404.01600101965926
49,2016,19,364735.0,833.0,20.24818182,18.62,1528.26,78.81,56,16,36,5.8,0.2762985035780613,0.7483443684293575,8.620000000000001,404.01600101965926
52,2016,19,125665.0,287.0,0.806363636,18.62,1528.26,78.81,56,16,36,5.8,0.3634951972398389,0.5701532913876783,8.620000000000001,404.01600101965926
53,2016,19,517985.0,1183.0,1.838888889,18.62,1528.26,78.81,56,16,36,5.8,0.854852291336849,0.1715075461308429,8.620000000000001,404.01600101965926
54,2016,19,372397.5,850.5,0.6,18.62,1528.26,78.81,56,16,36,5.8,0.27362818328540794,0.3049350679798386,8.620000000000001,404.01600101965926
1,2016,22,873525.0,1995.0,0.902857143,24.96,893.69,43.94,150,50,40,8.0,0.2809987226669848,0.47420275841528714,14.96,241.4820333554964
2,2016,22,183900.0,420.0,0.55,24.96,893.69,43.94,150,50,40,8.0,0.5998964501861637,0.5764316793916247,14.96,241.4820333554964
4,2016,22,1271975.0,2905.0,3.753333333,24.96,893.69,43.94,150,50,40,8.0,0.2611852170290058,0.5182750549850433,14.96,241.4820333554964
11,2016,22,43676250.0,99750.0,4.2325,24.96,893.69,43.94,150,50,40,8.0,0.7566017742102693,0.6872951084335717,14.96,241.4820333554964
16,2016,22,245200.0,560.0,1.404285714,24.96,893.69,43.94,150,50,40,8.0,0.8129663216331526,0.2973262101060659,14.96,241.4820333554964
17,2016,22,183900.0,420.0,1.95,24.96,893.69,43.94,150,50,40,8.0,0.813572254686614,0.12167851243845942,14.96,241.4820333554964
18,2016,22,5103225.0,11655.0,1.04125,24.96,893.69,43.94,150,50,40,8.0,0.40190241173709795,0.43768581997707157,14.96,241.4820333554964
24,2016,22,17777000.0,40600.0,3.600769231,24.96,893.69,43.94,150,50,40,8.0,0.6030105152050773,0.18958859654089416,14.96,241.4820333554964
25,2016,22,107275.0,245.0,0.5425,24.96,893.69,43.94,150,50,40,8.0,0.6057778522308671,0.5543440172544125,14.96,241.4820333554964
27,2016,22,735600.0,1680.0,0.8025,24.96,893.69,43.94,150,50,40,8.0,0.8379059323060725,0.5030192815449179,14.96,241.4820333554964
36,2016,22,475075.0,1085.0,1.375,24.96,893.69,43.94,150,50,40,8.0,0.3338729405264752,0.2006418823034554,14.96,241.4820333554964
39,2016,22,4858025.0,11095.0,1.461818182,24.96,893.69,43.94,150,50,40,8.0,0.6852499155600982,0.329108597550682,14.96,241.4820333554964
40,2016,22,466799500.0,1066100.0,4.066818182,24.96,893.69,43.94,150,50,40,8.0,0.7294741622946903,0.6291309137949518,14.96,241.4820333554964
43,2016,22,459750.0,1050.0,0.308,24.96,893.69,43.94,150,50,40,8.0,0.7072480391076481,0.7961786867204054,14.96,241.4820333554964
46,2016,22,13486000.0,30800.0,83.69333333,24.96,893.69,43.94,150,50,40,8.0,0.6449011670671063,0.37446212307879,14.96,241.4820333554964
47,2016,22,888850.0,2030.0,1.595,24.96,893.69,43.94,150,50,40,8.0,0.8906355438710756,0.3187518879941556,14.96,241.4820333554964
52,2016,22,321825.0,735.0,0.684,24.96,893.69,43.94,150,50,40,8.0,0.7754387812959322,0.11891223257492055,14.96,241.4820333554964
53,2016,22,535608750.0,1223250.0,4.975,24.96,893.69,43.94,150,50,40,8.0,0.5895461998472824,0.3418012385057369,14.96,241.4820333554964
1,2016,25,59178407.0,135154.6,0.711,26.23,741.24,58.22,77,48,24,7.0,0.2832526946762234,0.4743045589204601,16.23,172.14294920406547
1,2016,25,197539.25,451.15,0.728235294,26.23,741.24,58.22,77,48,24,7.0,0.7510736763438688,0.17505813285132285,16.23,172.14294920406547
2,2016,25,480285.5,1096.9,0.89,26.23,741.24,58.22,77,48,24,7.0,0.21134074188444296,0.25222511345401355,16.23,172.14294920406547
2,2016,25,2078529.75,4747.05,0.87875,26.23,741.24,58.22,77,48,24,7.0,0.564685308623585,0.22696807416313106,16.23,172.14294920406547
3,2016,25,241981.75,552.65,45.93,26.23,741.24,58.22,77,48,24,7.0,0.527508937066268,0.3081229393424437,16.23,172.14294920406547
7,2016,25,282133.25,644.35,0.395,26.23,741.24,58.22,77,48,24,7.0,0.6375158503561584,0.18029827770000845,16.23,172.14294920406547
8,2016,25,6810736.5,15554.7,0.538333333,26.23,741.24,58.22,77,48,24,7.0,0.7040380458896018,0.542410207096071,16.23,172.14294920406547
8,2016,25,71414.5,163.1,0.521666667,26.23,741.24,58.22,77,48,24,7.0,0.27077552170796426,0.440864086124483,16.23,172.14294920406547
10,2016,25,7049.5,16.1,0.575,26.23,741.24,58.22,77,48,24,7.0,0.3152466852053073,0.7452235813715814,16.23,172.14294920406547
10,2016,25,291021.75,664.65,0.627,26.23,741.24,58.22,77,48,24,7.0,0.5109138518600094,0.6700054650466767,16.23,172.14294920406547
11,2016,25,215892470.0,493066.0,2.445666667,26.23,741.24,58.22,77,48,24,7.0,0.6708250555986535,0.22351143969967152,16.23,172.14294920406547
12,2016,25,162138.5,370.3,0.55,26.23,741.24,58.22,77,48,24,7.0,0.7916495938031933,0.7937692235421776,16.23,172.14294920406547
12,2016,25,750925.0,1715.0,1.1,26.23,741.24,58.22,77,48,24,7.0,0.881358601346337,0.4550571614216017,16.23,172.14294920406547
13,2016,25,16807080.75,38384.85,3.338666667,26.23,741.24,58.22,77,48,24,7.0,0.6808396016737367,0.16504748753538667,16.23,172.14294920406547
13,2016,25,2245572.25,5128.55,5.504347826,26.23,741.24,58.22,77,48,24,7.0,0.3597859368732731,0.33959462919145866,16.23,172.14294920406547
14,2016,25,29270.75,66.85,2.74,26.23,741.24,58.22,77,48,24,7.0,0.8758121241287171,0.16265574137069724,16.23,172.14294920406547
15,2016,25,303128.5,692.3,6.998,26.23,741.24,58.22,77,48,24,7.0,0.5302788755316442,0.7471945510148711,16.23,172.14294920406547
15,2016,25,5976.75,13.65,6.985,26.23,741.24,58.22,77,48,24,7.0,0.542304636543649,0.18850491615688142,16.23,172.14294920406547
16,2016,25,15544300.75,35500.85,1.324827586,26.23,741.24,58.22,77,48,24,7.0,0.2560996346485839,0.6228720489367059,16.23,172.14294920406547
17,2016,25,4087790.5,9335.9,2.272380952,26.23,741.24,58.22,77,48,24,7.0,0.6495727103123472,0.39487244917335507,16.23,172.14294920406547
17,2016,25,21518905.25,49145.95,1.996896552,26.23,741.24,58.22,77,48,24,7.0,0.27481034281536665,0.5418379781977138,16.23,172.14294920406547
19,2016,25,54097.25,123.55,0.395714286,26.23,741.24,58.22,77,48,24,7.0,0.35962927036328984,0.23761760251954475,16.23,172.14294920406547
19,2016,25,200757.5,458.5,0.360625,26.23,741.24,58.22,77,48,24,7.0,0.41796914113150563,0.29695507703777746,16.23,172.14294920406547
20,2016,25,9492764.75,21680.05,0.840526316,26.23,741.24,58.22,77,48,24,7.0,0.528374637111996,0.6094610927368659,16.23,172.14294920406547
20,2016,25,4261882.5,9733.5,1.1768,26.23,741.24,58.22,77,48,24,7.0,0.7779771456929061,0.17245769965862007,16.23,172.14294920406547
24,2016,25,97529372.75,222742.45,3.304333333,26.23,741.24,58.22,77,48,24,7.0,0.20152035370816576,0.3037791892024151,16.23,172.14294920406547
24,2016,25,25349848.75,57895.25,6.661666667,26.23,741.24,58.22,77,48,24,7.0,0.5671700555865198,0.2794953699592742,16.23,172.14294920406547
27,2016,25,20642775.0,47145.0,0.648666667,26.23,741.24,58.22,77,48,24,7.0,0.44702250041218883,0.7111442267596931,16.23,172.14294920406547
27,2016,25,1689274.75,3858.05,0.90962963,26.23,741.24,58.22,77,48,24,7.0,0.3212222774462401,0.19434219235299816,16.23,172.14294920406547
31,2016,25,942947.25,2153.55,15.68529412,26.23,741.24,58.22,77,48,24,7.0,0.633868963864364,0.5211590502165395,16.23,172.14294920406547
31,2016,25,1444074.75,3298.05,31.11925926,26.23,741.24,58.22,77,48,24,7.0,0.8469233840694805,0.5684974416587129,16.23,172.14294920406547
37,2016,25,5670.25,12.95,10.795,26.23,741.24,58.22,77,48,24,7.0,0.3846777311975763,0.35335459461445495,16.23,172.14294920406547
37,2016,25,489174.0,1117.2,10.56111111,26.23,741.24,58.22,77,48,24,7.0,0.8224099193088292,0.7534405039643053,16.23,172.14294920406547
38,2016,25,128423.5,293.3,1.094285714,26.23,741.24,58.22,77,48,24,7.0,0.7443562044944227,0.7066266081665546,16.23,172.14294920406547
38,2016,25,45362.0,103.6,1.1075,26.23,741.24,58.22,77,48,24,7.0,0.4785741046898959,0.7592835654361452,16.23,172.14294920406547
40,2016,25,136293040.8,311272.85,3.229666667,26.23,741.24,58.22,77,48,24,7.0,0.8458762681459695,0.7060121999504705,16.23,172.14294920406547
